DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
3261.5,2.2501,2.2691,2.2484,2.2471,8.5,8.6633,0.0417,90.3923,144.133,31.9584,,0.2106,5.2243,2.4193,1.8948,2.7223,2.2511,3.4864,30.0131,3.4863,2.7223,3.4863
3261.6,2.243,2.2534,2.242,2.2433,8.5,8.613,0.0418,90.4845,144.2905,31.2857,,0.2197,5.155,2.3106,1.857,2.6433,2.2422,3.3973,30.0252,3.3971,2.6431,3.3971
3261.7,2.2362,2.2371,2.2342,2.2371,8.5,8.6134,0.0396,90.5854,144.5049,32.48,,0.2282,5.1222,2.0653,1.7441,2.4413,2.2329,3.1458,30.0091,3.1454,2.4411,3.1454
3261.8,2.2305,2.2274,2.2322,2.2311,8.5,8.6633,0.0314,90.75,144.8799,33.9221,,0.2304,5.2115,1.8092,1.6513,2.1667,2.2284,2.5761,29.993,2.5758,2.1665,2.5758
3261.9,2.2353,2.2371,2.2507,2.2364,8.5,8.6134,0.02,90.5514,144.7814,39.1233,,0.2347,5.4503,1.7366,1.619,1.9293,2.2401,2.2125,29.9771,2.2117,1.929,2.2117
3262.0,2.2655,2.2745,2.2944,2.2627,8.5,8.6637,0.0156,90.1832,144.6415,44.7155,,0.2306,5.7549,1.7977,1.5877,1.4919,2.277,1.2351,29.9878,1.235,1.4918,1.235
3262.1,2.3199,2.3305,2.3477,2.305,8.5,8.6635,0.0262,89.6008,144.6273,47.7879,,0.2306,5.9571,1.6786,1.5088,1.3451,2.329,1.0886,29.9986,1.0886,1.3451,1.0886
3262.2,2.3724,2.3765,2.3822,2.3411,8.5,8.6381,0.0462,88.8114,144.2164,46.7053,,0.2353,5.9474,1.4338,1.432,1.3329,2.3678,1.1687,30.0093,1.1687,1.3329,1.1687
3262.3,2.3884,2.3839,2.3823,2.351,8.5,8.613,0.0569,88.0597,143.7067,44.0228,,0.235,5.8526,1.2918,1.3724,1.303,2.3709,1.2463,30.0201,1.2462,1.3029,1.2462
3262.4,2.3616,2.3558,2.3672,2.341,8.5,8.613,0.0493,87.5828,143.2313,46.6095,,0.2298,5.8668,1.1559,1.3106,1.2157,2.3472,1.2068,30.0309,1.2067,1.2157,1.2067
3262.5,2.3222,2.3265,2.3687,2.3382,8.5,8.6132,0.0308,87.2662,142.4289,52.1197,,0.2224,6.0737,1.1131,1.297,1.1382,2.3285,1.0428,30.0415,1.0427,1.1381,1.0427
3262.6,2.3069,2.3291,2.3995,2.3645,8.5,8.6385,0.0183,87.0213,141.3583,57.0313,,0.2138,6.3693,1.1999,1.307,1.0685,2.3407,0.9309,30.0253,0.9309,1.0685,0.9309
3262.7,2.33,2.3688,2.4455,2.4164,8.5,8.6637,0.0209,86.8248,139.7437,62.482,,0.2116,6.569,1.2312,1.301,1.022,2.3821,0.8983,30.0092,0.8983,1.022,0.8983
3262.8,2.3783,2.4219,2.4822,2.4717,8.5,8.6637,0.0337,86.5698,139.0345,64.6876,,0.2115,6.6102,1.1393,1.2564,1.0333,2.4308,0.9929,29.993,0.9929,1.0333,0.9929
3262.9,2.425,2.4607,2.4995,2.5074,8.5,8.6638,0.0475,86.2873,138.9519,67.9423,,0.21,6.5438,1.091,1.2296,1.0247,2.4665,1.0276,29.9769,1.0276,1.0247,1.0276
3263.0,2.4565,2.4769,2.5016,2.5176,8.5,8.6807,0.0577,86.0031,139.9365,65.8068,,0.2142,6.4419,1.0402,1.2343,1.0029,2.482,0.9968,29.9608,0.9967,1.0028,0.9967
3263.1,2.4706,2.4741,2.491,2.5059,8.5,8.6976,0.0637,85.843,141.8725,62.7743,,0.2171,6.3647,0.9502,1.2643,0.9178,2.4802,0.8577,29.9449,0.8575,0.9177,0.8575
3263.2,2.4718,2.4607,2.4688,2.4805,8.5,8.6976,0.0631,85.7709,144.3004,60.773,,0.2252,6.3544,0.88,1.3457,0.8084,2.4664,0.6164,29.9562,0.6164,0.8084,0.6164
3263.3,2.4625,2.4426,2.4445,2.4524,8.5,8.6975,0.0535,85.8282,146.3426,60.6547,,0.2368,6.4671,0.9008,1.4518,0.7896,2.4474,0.5227,29.9675,0.5227,0.7896,0.5227
3263.4,2.4481,2.4304,2.4383,2.4358,8.5,8.6805,0.038,85.926,147.3892,65.8431,,0.2524,6.7091,1.182,1.5404,0.801,2.4357,0.4968,29.9758,0.497,0.8011,0.497
3263.5,2.441,2.4349,2.4629,2.4439,8.5,8.6637,0.0267,86.0524,147.6754,75.4812,,0.2664,7.0005,1.4959,1.6615,0.939,2.4449,0.661,29.4739,0.6616,0.9393,0.6616
3263.6,2.4573,2.4619,2.5102,2.4799,8.5,8.6637,0.0269,86.1837,147.0817,87.6177,,0.2797,7.2193,1.4389,1.6431,1.2804,2.4761,1.3413,28.972,1.3418,1.2808,1.3418
3263.7,2.4948,2.4995,2.5533,2.525,8.5,8.6637,0.0365,86.2771,145.604,95.9524,,0.2911,7.3217,1.6889,1.7966,1.711,2.5166,1.8397,28.4727,1.8398,1.7111,1.8398
3263.8,2.5368,2.531,2.5738,2.5571,8.5,8.6637,0.048,86.3414,143.3959,101.08,,0.2971,7.348,1.9677,1.9534,1.875,2.547,1.8649,28.4229,1.8649,1.8751,1.8649
3263.9,2.566,2.5492,2.5701,2.5654,8.5,8.6637,0.0604,86.5252,141.9174,99.095,,0.2901,7.2901,2.2598,2.1453,2.0554,2.5589,1.8871,28.3732,1.8871,2.0555,1.8871
3264.0,2.5759,2.5539,2.5451,2.5478,8.5,8.6637,0.0759,86.5365,140.4373,83.1711,,0.2664,7.0996,2.4272,2.3624,2.2424,2.5496,1.8837,28.3238,1.8839,2.2427,1.8839
3264.1,2.5616,2.5371,2.4946,2.5041,8.5,8.6633,0.092,86.3722,138.9595,54.473,,0.2306,6.7649,3.2614,2.7487,2.6485,2.5137,2.1132,28.3222,2.1149,2.6497,2.1149
3264.2,2.5127,2.484,2.4133,2.4332,8.5,8.613,0.098,86.3572,137.9715,31.36,,0.1976,6.3795,3.4933,2.9131,4.1201,2.4464,4.2938,28.3206,4.2972,4.1214,4.2972
3264.3,2.4265,2.3933,2.3144,2.3445,8.5,8.613,0.0863,86.2219,137.1238,18.9741,,0.1717,6.0747,3.8686,3.1896,5.6203,2.354,8.3629,28.3197,8.3664,5.6215,8.3664
3264.4,2.3229,2.2907,2.2252,2.2598,8.5,8.6134,0.0636,85.9322,136.4311,12.8482,,0.1562,5.9048,4.6012,3.4227,6.9827,2.2626,12.5687,28.4397,12.5705,6.9835,12.5705
3264.5,2.2349,2.2103,2.1688,2.1995,8.5,8.6637,0.0417,85.7859,135.8567,9.3281,,0.1543,5.8682,5.2882,3.6135,7.8792,2.1955,14.7562,28.5598,14.7596,7.8806,14.7596
3264.6,2.1793,2.1655,2.1456,2.1664,8.5,8.6637,0.028,85.6092,135.4165,8.3206,,0.1572,5.9489,6.6861,4.2019,9.5938,2.1609,18.9379,28.6801,18.9416,9.5959,18.9416
3264.7,2.1549,2.1505,2.1471,2.1552,8.5,8.664,0.0223,85.3699,135.1638,8.4724,,0.1602,6.0852,8.146,4.8208,12.0767,2.1501,23.4406,28.8401,23.4435,12.0783,23.4435
3264.8,2.1493,2.1497,2.165,2.1607,8.5,8.6976,0.0223,85.3503,134.9267,8.0723,,0.1597,6.184,9.3873,5.3321,14.0464,2.154,26.8755,29.0001,26.8773,14.0478,26.8773
3264.9,2.1549,2.1555,2.1892,2.18,8.5,8.6976,0.0277,85.377,134.7752,9.0099,,0.1604,6.1352,10.744,6.0911,15.7041,2.1657,29.1313,29.1601,29.1329,15.7059,29.1329
3265.0,2.1657,2.1633,2.207,2.2022,8.5,8.698,0.0356,85.4294,134.7792,8.4364,,0.1574,5.9273,11.7256,6.6967,17.8392,2.1775,31.1706,29.3202,31.1822,17.8438,31.1822
3265.1,2.1755,2.1688,2.2074,2.212,8.5,8.7483,0.0417,85.4255,134.8986,8.9518,,0.1572,5.6779,13.4842,7.4954,23.4711,2.1817,45.1008,29.4802,45.1071,23.4749,45.1071
3265.2,2.1789,2.1683,2.1917,2.2024,8.5,8.7483,0.043,85.3983,134.9966,9.4662,,0.156,5.5184,16.8676,8.7372,28.0097,2.1759,52.7993,29.6401,52.8039,28.0129,52.8039
3265.3,2.1758,2.1628,2.1721,2.1824,8.5,8.7487,0.0405,85.3448,134.9891,9.9364,,0.154,5.4863,19.0498,9.0502,31.9485,2.1655,58.4044,29.765,58.4084,31.9513,58.4084
3265.4,2.1698,2.1573,2.1585,2.1652,8.5,8.7991,0.0371,85.2585,134.9555,9.5338,,0.1486,5.5072,21.9225,10.0077,35.2754,2.1573,63.2661,29.8899,63.2687,35.2772,63.2687
3265.5,2.1655,2.1562,2.154,2.1586,8.5,8.7991,0.0355,85.1995,134.881,9.2631,,0.1467,5.4634,25.0301,10.6146,37.5157,2.1549,66.5083,30.0141,66.5129,37.5193,66.5129
3265.6,2.1643,2.159,2.1548,2.1603,8.5,8.7987,0.0352,85.2472,134.7113,8.6841,,0.1431,5.3201,29.0431,11.8375,41.9382,2.1561,72.0217,30.0074,72.0238,41.9432,72.0238
3265.7,2.1652,2.1614,2.1568,2.1633,8.5,8.7476,0.0345,85.3009,134.7228,8.2272,,0.1515,5.1709,33.6219,12.1158,47.9731,2.1578,74.5942,30.0007,74.5955,47.9762,74.5955
3265.8,2.167,2.1621,2.16,2.1647,8.5,8.6637,0.0324,85.3522,134.8,8.3267,,0.1488,5.1405,36.7318,12.7107,51.6688,2.1597,76.1988,29.9917,76.2013,51.6683,76.2013
3265.9,2.1705,2.1622,2.1654,2.1663,8.5,8.6637,0.0283,85.3859,134.8708,9.6799,,0.1462,5.3063,38.7966,14.5281,51.1406,2.1631,79.2581,29.5989,79.2602,51.1451,79.2602
3266.0,2.1765,2.1645,2.1728,2.1704,8.5,8.6637,0.0232,85.4141,135.1154,8.9136,,0.1449,5.6251,39.6343,13.8032,56.6294,2.1694,81.8384,29.2062,81.8362,56.6275,81.8362
3266.1,2.1843,2.1708,2.1814,2.1782,8.5,8.6637,0.0194,85.4499,135.4287,8.0015,,0.1451,5.955,42.485,15.9521,54.3632,2.1783,79.2115,28.8146,79.2088,54.3632,79.2088
3266.2,2.1948,2.1796,2.1889,2.1885,8.5,8.6637,0.0185,85.5397,135.6748,8.0693,,0.1462,6.1541,42.6719,15.2117,54.3671,2.1875,75.8844,28.6263,75.8841,54.3679,75.8841
3266.3,2.2061,2.187,2.1929,2.1984,8.5,8.6637,0.0205,85.5976,135.8496,8.5731,,0.147,6.1925,41.0199,14.8637,55.3025,2.1937,75.5834,28.438,75.582,55.3005,75.582
3266.4,2.2139,2.1894,2.1927,2.2049,8.5,8.664,0.0243,85.6501,135.9836,8.3759,,0.1449,6.1076,40.7683,15.3824,52.8342,2.195,73.8772,28.2507,73.8769,52.8339,73.8769
3266.5,2.2147,2.1873,2.1886,2.2056,8.5,8.6975,0.0287,85.8035,136.1224,9.4279,,0.144,5.9449,38.8637,15.3742,52.5321,2.192,73.5905,28.2271,73.5892,52.5309,73.5892
3266.6,2.2092,2.1844,2.1832,2.2004,8.5,8.6805,0.0329,85.8988,136.1839,9.2742,,0.1448,5.7129,36.553,14.5607,51.0993,2.1872,72.0105,28.2035,72.0077,51.0963,72.0077
3266.7,2.202,2.1819,2.1778,2.1912,8.5,8.6637,0.0356,85.9433,136.1907,8.6099,,0.1439,5.4309,35.3446,15.6992,47.456,2.1817,68.6278,28.1798,68.6275,47.4554,68.6275
3266.8,2.1946,2.1788,2.1731,2.1801,8.5,8.6637,0.0356,85.8555,136.1993,8.979,,0.1442,5.1567,33.3907,14.4549,46.737,2.176,68.2746,28.158,68.2762,46.7364,68.2762
3266.9,2.1863,2.1748,2.1692,2.1711,8.5,8.6637,0.0339,85.7554,136.1665,9.0352,,0.1455,4.9481,30.345,13.4266,46.0265,2.1709,70.2432,28.1361,70.2405,46.0244,70.2405
3267.0,2.178,2.1715,2.1655,2.1661,8.5,8.6637,0.032,85.647,136.0969,10.099,,0.1469,4.8283,28.4152,13.3539,43.4002,2.1667,67.0094,28.1143,67.0021,43.3961,67.0021
3267.1,2.1713,2.1699,2.1613,2.164,8.5,8.6637,0.0308,85.6523,135.9637,9.4842,,0.1482,4.8033,26.1242,12.4968,38.4231,2.1633,58.1186,28.1036,58.1127,38.4185,58.1127
3267.2,2.1673,2.1669,2.1581,2.1625,8.5,8.6637,0.0293,85.7003,135.86,9.0241,,0.1495,4.883,22.7935,11.278,32.8721,2.1601,50.9347,28.093,50.9325,32.8695,50.9325
3267.3,2.1642,2.1623,2.1574,2.1607,8.5,8.6637,0.0266,85.7934,135.7868,9.9419,,0.1512,5.0608,21.0694,11.2689,29.7238,2.1577,48.2636,28.0825,48.2602,29.722,48.2602
3267.4,2.1605,2.1588,2.1609,2.1596,8.5,8.6637,0.0224,85.9802,135.7055,9.8726,,0.1535,5.3113,20.1519,10.7426,27.6089,2.1577,44.17,28.0753,44.167,27.6069,44.167
3267.5,2.159,2.1619,2.1694,2.1615,8.5,8.6637,0.0173,86.0667,135.675,10.0017,,0.1568,5.586,18.5961,9.726,25.2034,2.1627,40.5134,28.0681,40.5081,25.2005,40.5081
3267.6,2.1644,2.1741,2.1854,2.1687,8.5,8.6637,0.0129,86.0225,135.708,10.9548,,0.1612,5.8304,16.2279,9.2474,21.6955,2.1751,34.0435,28.061,34.0391,21.6935,34.0391
3267.7,2.1785,2.1942,2.2105,2.1852,8.5,8.6637,0.0133,85.9888,135.6606,12.1518,,0.1659,5.9711,13.4787,8.4485,19.2354,2.1972,28.6987,28.0626,28.6955,19.2336,28.6955
3267.8,2.1994,2.2215,2.2405,2.2128,8.5,8.6637,0.0211,85.8663,135.6513,14.0251,,0.169,5.958,11.6648,7.8685,17.0794,2.2252,24.7905,28.0642,24.7844,17.0768,24.7844
3267.9,2.222,2.2501,2.2621,2.2436,8.5,8.6637,0.0345,85.6067,135.7104,15.0333,,0.1694,5.8079,10.4337,7.6954,13.8896,2.2494,17.4329,28.0658,17.4282,13.8876,17.4282
3268.0,2.2399,2.2683,2.2629,2.2634,8.5,8.6637,0.0465,85.4198,135.603,14.976,,0.168,5.6054,10.8649,7.3791,11.4657,2.2589,11.7693,28.0674,11.7685,11.4646,11.7685
3268.1,2.2494,2.2674,2.2441,2.2643,8.5,8.6637,0.0514,85.2124,135.5799,14.1703,,0.1674,5.4306,10.0093,6.9168,10.1134,2.2507,10.8135,28.069,10.8151,10.1132,10.8151
3268.2,2.2499,2.2476,2.2199,2.2492,8.5,8.6637,0.049,84.9473,135.7594,13.5154,,0.1697,5.3083,8.355,6.1427,9.9403,2.2331,12.7316,28.0697,12.733,9.9401,12.733
3268.3,2.2426,2.2211,2.2054,2.2309,8.5,8.6637,0.0435,84.8319,135.5058,13.7044,,0.1738,5.2417,7.066,5.6119,9.6224,2.2172,14.3861,27.9043,14.3852,9.6217,14.3852
3268.4,2.2313,2.2008,2.2066,2.2196,8.5,8.6637,0.0378,84.7266,135.1504,14.9582,,0.177,5.2301,6.5724,5.2363,8.7396,2.2102,13.2765,27.739,13.2747,8.7387,13.2747
3268.5,2.2205,2.1934,2.2212,2.2195,8.5,8.6635,0.0329,84.5648,134.777,16.7634,,0.1797,5.2748,6.2262,4.8669,7.6801,2.2138,11.0834,27.5706,11.0821,7.6795,11.0821
3268.6,2.2147,2.2012,2.2451,2.23,8.5,8.6381,0.0285,84.0029,134.1446,19.3743,,0.1723,5.351,5.4723,4.3616,6.9986,2.2276,9.5306,26.8535,9.5292,6.9979,9.5292
3268.7,2.2185,2.2242,2.2769,2.2488,8.5,8.6134,0.0256,83.2381,133.2292,22.4485,,0.1692,5.4391,4.777,4.0005,6.1021,2.2515,7.8018,26.1363,7.8002,6.1013,7.8002
3268.8,2.2338,2.2618,2.3146,2.2752,8.5,8.6637,0.025,82.218,131.699,24.4593,,0.1601,5.528,4.8,3.9203,5.1475,2.2842,5.8332,25.4186,5.8324,5.1469,5.8324
3268.9,2.2611,2.3069,2.3565,2.3089,8.5,8.6637,0.0271,80.7812,129.993,27.9618,,0.1543,5.6132,4.4661,3.6517,4.3993,2.3228,4.8778,24.6019,4.8775,4.399,4.8775
3269.0,2.2983,2.3477,2.3985,2.3479,8.5,8.6635,0.0304,79.1782,128.0917,28.0467,,0.1501,5.6919,4.1659,3.5077,4.0423,2.3621,4.4436,23.7851,4.4433,4.042,4.4433
3269.1,2.3403,2.3775,2.4377,2.3896,8.5,8.6381,0.0324,77.5465,125.6957,28.2371,,0.1387,5.7905,3.6187,3.3215,3.6242,2.3981,4.0078,22.9683,4.0078,3.624,4.0078
3269.2,2.3782,2.3981,2.471,2.4296,8.5,8.6134,0.0311,76.1048,123.9578,28.7225,,0.1364,5.9373,3.3576,3.1887,3.421,2.4291,4.0209,22.1407,4.021,3.4209,4.021
3269.3,2.4089,2.4195,2.5,2.4661,8.5,8.6637,0.0283,74.9151,122.6653,28.4671,,0.1331,6.1421,3.0349,3.0656,3.349,2.458,4.1285,21.3132,4.1288,3.349,4.1288
3269.4,2.4368,2.4486,2.5282,2.4989,8.5,8.6637,0.0275,74.5914,122.0805,28.0713,,0.1401,6.377,2.7089,2.8942,3.3176,2.4873,4.4408,20.4895,4.4409,3.3175,4.4409
3269.5,2.467,2.4817,2.5531,2.5258,8.5,8.6637,0.0299,74.5203,122.3331,31.824,,0.1535,6.6007,2.4046,2.728,3.1307,2.516,4.4874,20.3346,4.4863,3.1303,4.4863
3269.6,2.4994,2.5101,2.5715,2.5491,8.5,8.6637,0.0332,74.6402,123.1871,35.9551,,0.1696,6.7759,2.4205,2.7404,2.5781,2.5397,3.0828,20.1797,3.082,2.5777,3.082
3269.7,2.5256,2.5242,2.5884,2.5745,8.5,8.6637,0.0377,75.1034,124.915,44.9784,,0.1822,6.8698,2.3804,2.7716,2.1492,2.5584,2.1116,20.0293,2.1114,2.149,2.1114
3269.8,2.5384,2.5215,2.6107,2.6072,8.5,8.664,0.0456,75.8539,127.2141,51.2953,,0.1876,6.8641,1.8729,2.5918,1.9458,2.5738,1.8633,20.6628,1.8626,1.9455,1.8626
3269.9,2.5352,2.5072,2.6319,2.637,8.5,8.6973,0.0582,76.8533,129.897,54.734,,0.1871,6.7427,1.7547,2.6474,1.6011,2.5808,1.0348,21.2963,1.0345,1.6008,1.0345
3270.0,2.5217,2.4896,2.6284,2.6424,8.5,8.6637,0.0705,78.4805,132.1677,60.0914,,0.185,6.5295,1.794,3.2768,1.1817,2.5704,0.6161,21.9304,0.6162,1.1818,0.6162
3270.1,2.507,2.4752,2.5777,2.6079,8.5,8.6637,0.0764,80.1944,134.4289,60.4525,,0.1842,6.3043,1.563,3.0873,1.3502,2.538,0.8177,22.6663,0.8182,1.3505,0.8182
3270.2,2.4988,2.4649,2.486,2.5418,8.5,8.6637,0.0765,81.9699,136.659,59.5218,,0.1849,6.1013,1.849,2.858,1.7019,2.4906,1.318,23.4022,1.3182,1.7021,1.3182
3270.3,2.4947,2.4505,2.3841,2.4646,8.5,8.6637,0.0748,83.7246,138.2494,56.6531,,0.1861,5.8972,2.1012,2.7919,1.9772,2.44,1.6513,24.1371,1.6515,1.9773,1.6515
3270.4,2.4781,2.421,2.3024,2.3914,8.5,8.6633,0.073,85.0737,139.6683,51.6229,,0.1865,5.6494,2.907,3.0375,2.1478,2.3899,1.8432,24.6856,1.8439,2.1482,1.8439
3270.5,2.4342,2.3744,2.2562,2.3313,8.5,8.613,0.0682,86.0078,140.9093,47.3647,,0.1887,5.3872,2.8743,2.928,2.7015,2.3395,2.7231,25.2342,2.7239,2.7019,2.7239
3270.6,2.3645,2.3189,2.2351,2.2849,8.5,8.613,0.0587,86.8978,140.9723,40.8834,,0.1857,5.1792,2.6585,2.9812,3.1583,2.2903,3.7391,25.781,3.7393,3.1584,3.7393
3270.7,2.2917,2.2693,2.2302,2.2544,8.5,8.613,0.0483,87.5286,140.8933,35.649,,0.1806,5.0698,2.9324,3.0633,3.2914,2.2518,3.9148,26.0448,3.9149,3.2915,3.9149
3270.8,2.2405,2.2377,2.2342,2.2389,8.5,8.613,0.0413,87.826,140.6887,31.8107,,0.1746,5.0661,3.3011,3.1615,3.3793,2.2307,4.0596,26.3086,4.0603,3.3795,4.0603
3270.9,2.218,2.2256,2.2425,2.2345,8.5,8.613,0.0382,87.6497,139.6586,28.1566,,0.1686,5.1289,3.3114,3.2502,3.6403,2.2249,4.9327,26.5723,4.9341,3.6409,4.9341
3271.0,2.2168,2.2274,2.2528,2.2366,8.5,8.613,0.0377,87.32,138.3705,26.5696,,0.1632,5.2098,3.6444,3.2742,4.3392,2.2293,6.6914,26.8361,6.6921,4.3397,6.6921
3271.1,2.2251,2.2343,2.2628,2.243,8.5,8.613,0.0378,86.8218,136.8067,25.5013,,0.1581,5.2642,4.2819,3.4935,5.0004,2.237,7.5558,27.0999,7.5558,5.0007,7.5558
3271.2,2.2364,2.2412,2.2691,2.2518,8.5,8.613,0.0387,86.2028,135.5266,24.7745,,0.1545,5.2674,4.5715,3.7879,5.294,2.2452,7.5735,27.3635,7.5732,5.2942,7.5732
3271.3,2.2454,2.247,2.27,2.2588,8.5,8.613,0.0396,85.7092,134.3758,24.547,,0.1541,5.2224,4.891,3.9787,5.5014,2.2512,7.1533,27.5887,7.1533,5.5015,7.1533
3271.4,2.2502,2.2512,2.2666,2.261,8.5,8.613,0.0402,85.4925,133.3946,21.7987,,0.1574,5.158,5.0311,4.067,5.6699,2.2542,7.1056,27.8139,7.1054,5.67,7.1054
3271.5,2.2515,2.2536,2.2623,2.2593,8.5,8.613,0.0412,85.2751,133.2492,20.1233,,0.1636,5.1159,5.2021,4.425,5.7079,2.2548,6.8185,28.0379,6.8183,5.7079,6.8183
3271.6,2.2537,2.2546,2.2604,2.2584,8.5,8.613,0.0437,85.0994,133.5461,19.9046,,0.1699,5.127,5.3474,4.7314,5.7574,2.2555,6.5032,28.0521,6.5029,5.7573,6.5029
3271.7,2.2587,2.2547,2.2612,2.2604,8.5,8.6132,0.0478,85.0229,134.4492,20.4393,,0.1743,5.1863,5.386,4.6906,5.7039,2.2572,6.15,28.0664,6.1495,5.7038,6.1495
3271.8,2.2631,2.2538,2.2618,2.2622,8.5,8.6381,0.0512,84.8514,135.4983,21.8582,,0.1717,5.252,5.5146,4.8614,5.5885,2.2583,5.5546,28.0805,5.5543,5.5884,5.5543
3271.9,2.264,2.2515,2.2599,2.2611,8.5,8.613,0.0521,84.6645,136.4618,23.465,,0.1715,5.2781,5.5481,5.1567,5.4098,2.2572,5.264,28.0821,5.2644,5.41,5.2644
3272.0,2.2614,2.25,2.2568,2.2579,8.5,8.613,0.0509,84.5176,137.0266,21.6502,,0.1661,5.2549,5.4243,5.2577,5.6755,2.2547,5.7153,28.0837,5.7159,5.6759,5.7159
3272.1,2.2582,2.2501,2.2538,2.2556,8.5,8.613,0.0489,84.3138,136.9829,19.3942,,0.1607,5.1997,5.3244,5.3566,6.1599,2.2525,6.392,28.0858,6.3919,6.1598,6.3919
3272.2,2.2565,2.2529,2.2522,2.2544,8.5,8.6132,0.0466,84.0704,136.6355,17.1089,,0.1571,5.1387,5.4451,5.6786,6.0293,2.2517,6.223,28.1675,6.2228,6.0292,6.2228
3272.3,2.2557,2.2571,2.2532,2.2526,8.5,8.6385,0.0433,83.7589,136.0144,17.2114,,0.1525,5.1094,5.4661,5.703,5.9476,2.2521,6.0181,28.2493,6.0181,5.9477,6.0181
3272.4,2.2552,2.2621,2.2588,2.2521,8.5,8.6637,0.0392,83.6715,134.9389,17.6462,,0.1523,5.1262,5.3687,5.6318,6.0289,2.2548,5.9996,28.3314,5.9995,6.0287,5.9995
3272.5,2.2565,2.2708,2.27,2.2584,8.5,8.6637,0.0365,83.667,133.7061,20.221,,0.1522,5.1604,5.2155,5.9427,5.8655,2.2617,5.9698,28.4873,5.9687,5.865,5.9687
3272.6,2.2625,2.2818,2.2818,2.2729,8.5,8.6637,0.0374,83.5189,132.83,21.6913,,0.1512,5.1593,5.4949,6.0752,5.2207,2.2719,4.6967,28.6432,4.6964,5.2206,4.6964
3272.7,2.2739,2.2895,2.2858,2.2903,8.5,8.6633,0.0416,83.4389,132.3789,20.9159,,0.1526,5.1012,5.6092,6.172,5.085,2.2806,4.3067,28.7991,4.307,5.0852,4.307
3272.8,2.2864,2.289,2.2764,2.3,8.5,8.613,0.0466,83.4266,132.2042,19.6163,,0.1511,5.0225,5.3025,6.2153,5.2786,2.2819,4.6955,28.9484,4.6959,5.2788,4.6959
3272.9,2.2936,2.2813,2.2563,2.2938,8.5,8.613,0.0501,83.6411,132.2117,18.7515,,0.151,4.9622,5.2397,6.1418,5.4879,2.2736,5.173,29.0977,5.174,5.4884,5.174
3273.0,2.2905,2.2706,2.2335,2.2739,8.5,8.613,0.0508,83.8124,132.3336,17.4307,,0.1532,4.9251,5.529,6.2609,6.1649,2.2584,6.4273,29.2469,6.4284,6.1654,6.4284
3273.1,2.2758,2.259,2.2156,2.249,8.5,8.613,0.0484,83.9419,132.5462,16.3522,,0.1577,4.9042,5.5412,6.262,6.8188,2.2409,7.8169,29.3963,7.8173,6.819,7.8173
3273.2,2.2533,2.2468,2.2081,2.2294,8.5,8.6132,0.0434,83.9101,132.8611,15.4274,,0.1624,4.9142,5.4371,6.0337,7.1022,2.2262,8.4027,29.5456,8.4029,7.1023,8.4029
3273.3,2.2315,2.2356,2.2107,2.22,8.5,8.6385,0.0386,83.8503,132.7492,14.2155,,0.1615,4.9746,5.6363,6.2802,7.1764,2.2186,8.5572,29.6945,8.5568,7.1762,8.5568
3273.4,2.2205,2.2291,2.2202,2.2213,8.5,8.6637,0.0373,83.7674,132.2573,15.5803,,0.16,5.0553,5.679,6.3738,6.8868,2.2192,8.0436,29.7756,8.0427,6.8866,8.0427
3273.5,2.2214,2.228,2.2291,2.2273,8.5,8.6637,0.0402,83.8449,131.3991,17.8528,,0.1565,5.1024,5.8888,6.266,6.607,2.2241,7.0572,29.8567,7.0573,6.6071,7.0573
3273.6,2.2274,2.2283,2.2304,2.2302,8.5,8.6637,0.0433,83.9266,130.1047,17.482,,0.1554,5.0952,5.7439,6.1539,6.7716,2.2262,7.242,29.9373,7.2426,6.7718,7.2426
3273.7,2.2284,2.2256,2.2257,2.2263,8.5,8.6633,0.0416,84.0133,128.3673,16.039,,0.1621,5.08,5.6252,6.1399,7.0272,2.2228,7.9064,29.9308,7.9065,7.0273,7.9065
3273.8,2.2217,2.2212,2.2254,2.2225,8.5,8.6134,0.0355,84.1024,130.1792,16.1624,,0.1685,5.1185,5.7033,6.2626,7.1022,2.221,8.0718,29.9243,8.0718,7.1023,8.0718
3273.9,2.2174,2.2247,2.2387,2.231,8.5,8.6637,0.0304,84.2134,131.8337,19.0444,,0.1699,5.214,5.7536,6.1139,7.1763,2.2307,8.0516,29.918,8.0508,7.1761,8.0508
3274.0,2.2283,2.2426,2.262,2.2562,8.5,8.6637,0.0316,84.3523,133.0686,20.9875,,0.1685,5.3177,6.0171,6.4168,6.8747,2.2534,7.1418,29.9396,7.1403,6.874,7.1403
3274.1,2.2549,2.2697,2.2838,2.2895,8.5,8.6637,0.0392,84.4016,134.1767,21.5336,,0.1623,5.374,5.723,6.1437,5.9804,2.2805,5.2334,29.9613,5.2325,5.9798,5.2325
3274.2,2.2846,2.2915,2.294,2.3159,8.5,8.6635,0.0488,84.5152,134.9943,22.6488,,0.1556,5.3574,6.2948,6.2291,5.2094,2.2984,4.2659,29.9828,4.2665,5.2098,4.2665
